CWT,ProximalPhalanxOutlineCorrect,binary,0.6838487982749939
CWT,ProximalPhalanxOutlineCorrect,binary,0.6838487982749939
CWT,GesturePebbleZ2,binary,0.8101266026496887
CWT,GesturePebbleZ2,binary,0.1582278460264206
CWT,InsectEPGSmallTrain,binary,0.7309237122535706
CWT,InsectEPGSmallTrain,binary,0.16867469251155853
CWT,MoteStrain,binary,0.8482428193092346
CWT,MoteStrain,binary,0.5391373634338379
CWT,SemgHandMovementCh2,binary,0.41999998688697815
CWT,SemgHandMovementCh2,binary,0.1666666716337204
CWT,BME,binary,0.8600000143051147
CWT,BME,binary,0.3333333432674408
CWT,SmallKitchenAppliances,binary,0.7413333058357239
CWT,SmallKitchenAppliances,binary,0.3333333432674408
CWT,GestureMidAirD3,binary,0.3076923191547394
CWT,GestureMidAirD3,binary,0.03846153989434242
CWT,MiddlePhalanxOutlineCorrect,binary,0.5704467296600342
CWT,MiddlePhalanxOutlineCorrect,binary,0.5704467296600342
CWT,PigArtPressure,binary,0.009615384973585606
CWT,PigArtPressure,binary,0.01923076994717121
CWT,PigCVP,binary,0.03365384787321091
CWT,PigCVP,binary,0.01923076994717121
CWT,PowerCons,binary,0.855555534362793
CWT,PowerCons,binary,0.5
CWT,CBF,binary,0.9544444680213928
CWT,CBF,binary,0.3311111032962799
CWT,Car,binary,0.7666666507720947
CWT,Car,binary,0.23333333432674408
CWT,DodgerLoopDay,binary,0.4625000059604645
CWT,DodgerLoopDay,binary,0.15000000596046448
CWT,AllGestureWiimoteX,binary,0.5657142996788025
CWT,AllGestureWiimoteX,binary,0.10000000149011612
CWT,EthanolLevel,binary,0.421999990940094
CWT,EthanolLevel,binary,0.24799999594688416
CWT,SemgHandGenderCh2,binary,0.7366666793823242
CWT,SemgHandGenderCh2,binary,0.6499999761581421
CWT,MedicalImages,binary,0.682894766330719
CWT,MedicalImages,binary,0.5144736766815186
CWT,Worms,binary,0.5844155550003052
CWT,Worms,binary,0.16883116960525513
CWT,Earthquakes,binary,0.7482014298439026
CWT,Earthquakes,binary,0.7482014298439026
CWT,Adiac,binary,0.1253196895122528
CWT,Adiac,binary,0.02813299186527729
CWT,Fish,binary,0.800000011920929
CWT,Fish,binary,0.1257142871618271
CWT,OSULeaf,binary,0.5454545617103577
CWT,OSULeaf,binary,0.1900826394557953
CWT,UMD,binary,0.8958333134651184
CWT,UMD,binary,0.3333333432674408
CWT,PickupGestureWiimoteZ,binary,0.699999988079071
CWT,PickupGestureWiimoteZ,binary,0.10000000149011612
CWT,AllGestureWiimoteY,binary,0.5042856931686401
CWT,AllGestureWiimoteY,binary,0.10000000149011612
CWT,DistalPhalanxTW,binary,0.6402877569198608
CWT,DistalPhalanxTW,binary,0.057553958147764206
CWT,ToeSegmentation1,binary,0.5394737124443054
CWT,ToeSegmentation1,binary,0.4736842215061188
CWT,Meat,binary,0.9666666388511658
CWT,Meat,binary,0.3333333432674408
CWT,ShakeGestureWiimoteZ,binary,0.8799999952316284
CWT,ShakeGestureWiimoteZ,binary,0.10000000149011612
CWT,Symbols,binary,0.91758793592453
CWT,Symbols,binary,0.16482411324977875
CWT,PLAID,binary,0.3780260682106018
CWT,PLAID,binary,0.14525139331817627
CWT,Computers,binary,0.5879999995231628
CWT,Computers,binary,0.5
CWT,DodgerLoopGame,binary,0.8478260636329651
CWT,DodgerLoopGame,binary,0.52173912525177
CWT,ShapesAll,binary,0.019999999552965164
CWT,ShapesAll,binary,0.01666666753590107
CWT,DiatomSizeReduction,binary,0.9607843160629272
CWT,DiatomSizeReduction,binary,0.10784313827753067
CWT,SyntheticControl,binary,0.9333333373069763
CWT,SyntheticControl,binary,0.1666666716337204
CWT,SmoothSubspace,binary,0.8733333349227905
CWT,SmoothSubspace,binary,0.3333333432674408
CWT,BeetleFly,binary,0.6499999761581421
CWT,BeetleFly,binary,0.5
CWT,CricketZ,binary,0.5743589997291565
CWT,CricketZ,binary,0.09743589907884598
CWT,FreezerSmallTrain,binary,0.7035087943077087
CWT,FreezerSmallTrain,binary,0.5
CWT,GunPointOldVersusYoung,binary,0.9365079402923584
CWT,GunPointOldVersusYoung,binary,0.523809552192688
MTF,Fungi,binary,0.7096773982048035
MTF,Fungi,binary,0.037634409964084625
MTF,CricketX,binary,0.31794872879981995
MTF,CricketX,binary,0.08717948943376541
MTF,ECGFiveDays,binary,0.7108014225959778
MTF,ECGFiveDays,binary,0.49709638953208923
MTF,FiftyWords,binary,0.3758241832256317
MTF,FiftyWords,binary,0.013186813332140446
MTF,Haptics,binary,0.41558441519737244
MTF,Haptics,binary,0.19155843555927277
MTF,Wine,binary,0.7222222089767456
MTF,Wine,binary,0.5
MTF,GunPoint,binary,0.8866666555404663
MTF,GunPoint,binary,0.4933333396911621
MTF,PigAirwayPressure,binary,0.05288461595773697
MTF,PigAirwayPressure,binary,0.01923076994717121
MTF,WormsTwoClass,binary,0.7142857313156128
MTF,WormsTwoClass,binary,0.5714285969734192
MTF,DistalPhalanxOutlineAgeGroup,binary,0.6834532618522644
MTF,DistalPhalanxOutlineAgeGroup,binary,0.42446044087409973
MTF,SonyAIBORobotSurface1,binary,0.7337770462036133
MTF,SonyAIBORobotSurface1,binary,0.4292845129966736
MTF,SemgHandSubjectCh2,binary,0.30222222208976746
MTF,SemgHandSubjectCh2,binary,0.20000000298023224
MTF,DodgerLoopWeekend,binary,0.9637681245803833
MTF,DodgerLoopWeekend,binary,0.260869562625885
MTF,ArrowHead,binary,0.7085714340209961
MTF,ArrowHead,binary,0.3028571307659149
MTF,DistalPhalanxOutlineCorrect,binary,0.5833333134651184
MTF,DistalPhalanxOutlineCorrect,binary,0.4166666567325592
MTF,GunPointAgeSpan,binary,0.905063271522522
MTF,GunPointAgeSpan,binary,0.49367088079452515
MTF,ToeSegmentation2,binary,0.800000011920929
MTF,ToeSegmentation2,binary,0.1846153885126114
MTF,GesturePebbleZ1,binary,0.7790697813034058
MTF,GesturePebbleZ1,binary,0.1627907007932663
MTF,Trace,binary,0.8500000238418579
MTF,Trace,binary,0.23999999463558197
MTF,LargeKitchenAppliances,binary,0.4586666524410248
MTF,LargeKitchenAppliances,binary,0.3333333432674408
MTF,ProximalPhalanxTW,binary,0.6780487895011902
MTF,ProximalPhalanxTW,binary,0.35121950507164
MTF,CinCECGTorso,binary,0.8478260636329651
MTF,CinCECGTorso,binary,0.24855072796344757
MTF,MiddlePhalanxTW,binary,0.5584415793418884
MTF,MiddlePhalanxTW,binary,0.16233766078948975
MTF,InlineSkate,binary,0.2581818103790283
